document_name,document_date,token_id,form_trans,form_utf,pos_tag,morphology,lemma,lemma_simple,lemma_wsd
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2589,entfangen,entfangen,VVINF,--,entfân,entfan,entfân
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2590,laten,laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2602,laten,laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2603,nemen,nemen,VVINF,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2615,betalen,betalen,VVINF,--,betālen,betalen,betālen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2616,laten,laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2628,kamen,kamen,VVINF,--,kōmen,komen,kōmen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2637,hefft,hefft,VVFIN,Sw.3.Sg.Pres.Ind,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2647,bedaget,bedaget,VVPP,--,bedāgen,bedagen,bedāgen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2663,au{R_er}antw{R_or}den,auerantworden,VVINF,--,ȫverantwōrden,overantworden,ȫverantwōrden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2665,Were§,Were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2680,were,were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2689,dede,dede,VVFIN,Irr.3.Sg.Past.*,dôn,don,dôn¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2697,laten,laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2698,w{R_er}den,werden,VVINF,--,wērden,werden,wērden²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2709,lege,lege,VVFIN,Sw.3.Sg.Pres.Konj,leggen,leggen,leggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2723,syn,syn,VVINF,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2734,screuen,screuen,VVPP,--,schrîven,schriven,schrîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2741,beleuet,beleuet,VVPP,--,belêven,beleven,belêven²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2743,bevulbordet,bevulbordet,VVPP,--,bevulbōrden,bevulborden,bevulbōrden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2746,vorlaten,vorlaten,VVPP,--,vorlâten,vorlaten,vorlâten²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2748,bevulbordet,bevulbordet,VVPP,--,bevulbōrden,bevulborden,bevulbōrden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2759,gestadet,gestadet,VVPP,--,stāden,staden,stāden¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2779,entfange{R_n},entfangen,VVPP,--,entfân,entfan,entfân
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2782,gelauet,gelauet,VVPP,--,lōven,loven,lōven⁵
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2818,begerende,begerende,VVPS,--,begēren,begeren,begēren
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2828,geuen,geuen,VVINF,--,gēven,geven,gēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2838,begifft,begifft,VVFIN,St.3.Sg.Pres.Ind,begēven,begeven,begēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2843,gestalen,gestalen,VVPP,--,stēlen,stelen,stēlen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2856,vorlopende,vorlopende,VVPS,--,vȫrlôpen,vorlopen,vȫrlôpen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2910,vordruncken,vordruncken,VVPP,--,vordrinken,vordrinken,vordrinken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2919,vorkofftt,vorkofftt,VVPP,--,vorkôpen,vorkopen,vorkôpen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2935,hefft,hefft,VVFIN,Sw.3.Sg.Pres.Ind,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2952,gewest,gewest,VVPP,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2965,gestalen,gestalen,VVPP,--,stēlen,stelen,stēlen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2973,genamen,genamen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2976,gedragen,gedragen,VVPP,--,drāgen,dragen,drāgen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t2978,vorhudet,vorhudet,VVPP,--,vorhü̂den,vorhuden,vorhü̂den
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3002,sochte,sochte,VVFIN,Sw.3.Sg.Past.*,sö̂ken,soken,sö̂ken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3009,bringen,bringen,VVINF,--,bringen,bringen,bringen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3016,gestolen,gestolen,VVPP,--,stēlen,stelen,stēlen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3019,bleff,bleff,VVFIN,St.3.Sg.Past.Ind,blîven,bliven,blîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3031,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3037,vorbeholden,vorbeholden,VVPP,--,vȫrbehōlden,vorbeholden,vȫrbehōlden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3047,genomen,genomen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3053,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3064,gemedet,gemedet,VVPP,--,mêden,meden,mêden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3079,behorde,behorde,VVFIN,Sw.3.Sg.Past.*,behö̂ren,behoren,behö̂ren¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3090,gegeuen,gegeuen,VVPP,--,gēven,geven,gēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3099,behagede,behagede,VVFIN,Sw.3.Sg.Past.*,behāgen,behagen,behāgen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3101,nam,nam,VVFIN,St.3.Sg.Past.Ind,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3110,leth,leth,VVFIN,St.3.Sg.*.Ind,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3117,liggen,liggen,VVINF,--,liggen,liggen,liggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3125,horede,horede,VVFIN,Sw.3.Sg.Past.*,hö̂ren,horen,hö̂ren²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3130,geworden,geworden,VVPP,--,wērden,werden,wērden¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3135,genomen,genomen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3147,hadde,hadde,VVFIN,Sw.3.Sg.Past.*,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3151,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3170,geschen,geschen,VVPP,--,schên,schen,schên
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3175,richten,richten,VVINF,--,richten,richten,richten
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3196,syn,syn,VVINF,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3202,sy,sy,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3213,auer#senden,auersenden,VVFIN,St.*.Pl.*.*,ȫversenden,oversenden,ȫversenden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3229,wedd{R_er}#vordenen,weddervordenen,VVINF,--,weddervordênen,weddervordenen,weddervordênen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3230,Screuen,Screuen,VVPP,--,schrîven,schriven,schrîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3248,vordruncken,vordruncken,VVPP,--,vordrinken,vordrinken,vordrinken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3281,gefraget,gefraget,VVPP,--,vrâgen,vragen,vrâgen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3291,begeue,begeue,VVFIN,St.3.Sg.*.Konj,begēven,begeven,begēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3294,gestolen,gestolen,VVPP,--,stēlen,stelen,stēlen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3361,vordruncken,vordruncken,VVPP,--,vordrinken,vordrinken,vordrinken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3369,v{R_or}kofft,vorkofft,VVPP,--,vorkôpen,vorkopen,vorkôpen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3376,vordruncken,vordruncken,VVPP,--,vordrinken,vordrinken,vordrinken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3385,geachtet,geachtet,VVPP,--,achten,achten,achten²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3391,hebbe,hebbe,VVFIN,Sw.3.Sg.Pres.Konj,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3408,ge#west,gewest,VVPP,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3419,gestolen,gestolen,VVPP,--,stēlen,stelen,stēlen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3427,genomen,genomen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3429,gedragen,gedragen,VVPP,--,drāgen,dragen,drāgen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3431,vorhudet,vorhudet,VVPP,--,vorhü̂den,vorhuden,vorhü̂den
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3441,wedder#tokrigen,weddertokrigen,VVINF,--,wedderkrîgen,wedderkrigen,wedderkrîgen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3448,sochte,sochte,VVFIN,Sw.3.Sg.Past.*,sö̂ken,soken,sö̂ken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3454,bringen,bringen,VVINF,--,bringen,bringen,bringen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3460,gestolen,gestolen,VVPP,--,stēlen,stelen,stēlen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3462,bleff,bleff,VVFIN,St.3.Sg.Past.Ind,blîven,bliven,blîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3474,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3480,vorbeholden,vorbeholden,VVPP,--,vȫrbehōlden,vorbeholden,vȫrbehōlden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3491,genomen,genomen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3497,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3507,gemedet,gemedet,VVPP,--,mêden,meden,mêden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3522,behorde,behorde,VVFIN,Sw.3.Sg.Past.*,behö̂ren,behoren,behö̂ren¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3533,gegeuen,gegeuen,VVPP,--,gēven,geven,gēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3541,behagede,behagede,VVFIN,Sw.3.Sg.Past.*,behāgen,behagen,behāgen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3544,nam,nam,VVFIN,St.3.Sg.Past.Ind,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3553,leth,leth,VVFIN,St.3.Sg.*.Ind,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3561,liggen,liggen,VVINF,--,liggen,liggen,liggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3568,wart,wart,VVFIN,St.3.Sg.Past.Ind,wērden,werden,wērden¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3573,genomen,genomen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3585,hadde,hadde,VVFIN,Sw.3.Sg.Past.*,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3590,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3603,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3608,geschen,geschen,VVPP,--,schên,schen,schên
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3612,richten,richten,VVINF,--,richten,richten,richten
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3629,syn,syn,VVINF,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3636,sy,sy,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3640,spreken,spreken,VVFIN,St.1.Pl.*.*,sprēken,spreken,sprēken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3662,angegeuen,angegeuen,VVPP,--,angēven,angeven,angēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3664,vpgeteikent,vpgeteikent,VVPP,--,uptêⁱkenen,upteikenen,uptêⁱkenen*
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3670,tostan,tostan,VVINF,--,tôstân,tostan,tôstân¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3672,bekennen,bekennen,VVINF,--,bekennen,bekennen,bekennen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3686,erstregken,erstregken,VVFIN,Sw.3.Pl.Pres.*,vorstrecken,vorstrecken,vorstrecken²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3689,genamen,genamen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3697,dulden,dulden,VVINF,--,dülden,dulden,dülden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3699,liden,liden,VVINF,--,lîden,liden,lîden¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3715,behelpe{R_n},behelpen,VVINF,--,behelpen,behelpen,behelpen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3719,Vorsegelt,Vorsegelt,VVPP,--,vȫrsēgelen,vorsegelen,vȫrsēgelen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3733,geholden,geholden,VVPP,--,hōlden,holden,hōlden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3743,angesettet,angesettet,VVPP,--,ansetten,ansetten,ansetten
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3748,deyt,deyt,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3765,angesettet,angesettet,VVPP,--,ansetten,ansetten,ansetten
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3777,vorkundigen,vorkundigen,VVFIN,Sw.3.Pl.Pres.*,vorkündigen,vorkundigen,vorkündigen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3779,aff#seggen,affseggen,VVINF,--,afseggen,afseggen,afseggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3780,laten,laten,VVFIN,St.3.Pl.Pres.*,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3785,gescreuen,gescreuen,VVPP,--,schrîven,schriven,schrîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3786,steit,steit,VVFIN,Irr.3.Sg.Pres.Ind,stân,stan,stân
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3795,hebben,hebben,VVINF,--,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3808,deith,deith,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3833,angesettet,angesettet,VVPP,--,ansetten,ansetten,ansetten
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3867,beleggen,beleggen,VVINF,--,beleggen,beleggen,beleggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3886,orden,orden,VVINF,--,ōrden,orden,ōrden²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3888,schicken,schicken,VVINF,--,schicken,schicken,schicken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3892,scriuen,scriuen,VVINF,--,schrîven,schriven,schrîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3894,vorwaren,vorwaren,VVINF,--,vorwāren,vorwaren,vorwāren
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3895,laten,laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3918,geschen,geschen,VVPP,--,schên,schen,schên
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3921,vorwaret,vorwaret,VVPP,--,vorwāren,vorwaren,vorwāren
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3929,gescre=uen,gescre=uen,VVPP,--,schrîven,schriven,schrîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3936,werden,werden,VVINF,--,wērden,werden,wērden²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3939,wesen,wesen,VVINF,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3969,gegeuen,gegeuen,VVPP,--,gēven,geven,gēven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3985,gewest,gewest,VVPP,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3988,geholden,geholden,VVPP,--,hōlden,holden,hōlden
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t3996,hebben,hebben,VVINF,--,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4021,laten,laten,VVPP,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4022,scriuen,scriuen,VVINF,--,schrîven,schriven,schrîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4035,entschuldigen,entschuldigen,VVINF,--,entschülden,entschulden,entschülden²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4047,slan,slan,VVINF,--,slân,slan,slân
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4048,laten,laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4058,hebben,hebben,VVINF,--,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4084,v{R_or}gunnet,vorgunnet,VVPP,--,vorgünnen,vorgunnen,vorgünnen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4113,bewone{R_n},bewonen,VVINF,--,bewōnen,bewonen,bewōnen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4128,v{R_or}gu{R_n}net,vorgunnet,VVPP,--,vorgünnen,vorgunnen,vorgünnen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4132,make{R_n},maken,VVINF,--,māken,maken,māken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4133,late{R_n},laten,VVINF,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4151,hebbe{R_n},hebben,VVINF,--,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4158,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4165,muren,muren,VVINF,--,mü̂ren,muren,mü̂ren
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4188,late{R_n},laten,VVPP,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4189,vorgeue{R_n},vorgeuen,VVINF,--,vȫrgēven,vorgeven,vȫrgēven¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4198,gebruket,gebruket,VVFIN,Sw.3.Pl.Pres.Ind,gebrûken,gebruken,gebrûken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4203,gewese{R_n},gewesen,VVPP,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4212,berge{R_n},bergen,VVINF,--,bergen,bergen,bergen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4219,geweke{R_n},geweken,VVPP,--,wîken,wiken,wîken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4225,gebleue{R_n},gebleuen,VVPP,--,blîven,bliven,blîven
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4233,gewone{R_n},gewonen,VVFIN,Sw.3.Pl.Pres.*,gewōnen,gewonen,gewōnen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4240,slijte{R_n},slijten,VVINF,--,slîten,sliten,slîten
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4247,hedde,hedde,VVFIN,Sw.3.Pl.Past.*,hebben,hebben,hebben
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4250,v{R_or}mercket,vormercket,VVIMP,Pl,vormerken,vormerken,vormerken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4266,gedachte{R_n},gedachten,VVFIN,Sw.3.Pl.Past.*,gedenken,gedenken,gedenken
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4272,v{R_or}gu{R_n}net,vorgunnet,VVPP,--,vorgünnen,vorgunnen,vorgünnen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4279,lope{R_n},lopen,VVINF,--,lôpen,lopen,lôpen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4282,bede{R_n},beden,VVFIN,St.3.Pl.*.*,bêden,beden,bêden²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4303,wese{R_n},wesen,VVINF,--,wēsen,wesen,wēsen²
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4312,v{R_or}dene{R_n},vordenen,VVINF,--,vordênen,vordenen,vordênen¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4320,genome{R_n},genomen,VVPP,--,nēmen,nemen,nēmen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4327,segge{R_n},seggen,VVINF,--,seggen,seggen,seggen
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4328,late{R_n},laten,VVPP,--,lâten,laten,lâten¹
Lüneb. Lib. mem.,1408-1614 (ReN-Ausschnitt 1501-1519),t4335,wonede{R_n},woneden,VVFIN,Sw.3.Pl.Past.*,wōnen,wonen,wōnen¹
