"glottocode","language","iso","level","area","latitude","longitude","countries","affiliation","subclassification"
"kili1269","Kilimanjaro-Taita","","family","Africa",-3.59184291666667,38.0194363888889,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu","((((Kahe:1,(Uru_-Mochi:1)moch1256:1,(Lema:1,Mamba:1,Marangu:1,Mwika_-Vunjo:1)vunj1238:1)cent2286:1,(Keni:1,Mashati:1,Mkuu:1,Usseri:1)romb1244:1,((Hai_-Tanzania:1,Kiwoso:1,Masama:1,Ng'uni:1,Siha:1)mach1266:1,(Kihai:1)rwaa1238:1)west2852:1)chag1250:1,Gweno:1)chag1248:1,((Dambi_-Kenya:1,Gimba:1,Kasigau:1,Kishamba:1,Mugange:1,Teri:1)saga1262:1,(Bura:1,Chawia:1,Mbale:1,Mbololo:1,Mwanda:1,Werugha:1)tait1250:1)tait1249:1)kili1269:1;"
"uncl1498","Unclassified Northeast Savanna Bantu","","family","Africa",-6.325665,30.33665,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu","((Bende:1,Tongwe:1)bend1261:1)uncl1498:1;"
"suku1274","Sukuma-Nyamwezi (F.20)","","family","Africa",-4.554355,32.4230666666667,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu","((Kimbu:1,(Konongo:1,Ruwila:1)kono1265:1,(Mweri:1,Nyanyembe:1,Takama:1)nyam1276:1,(Gwe:1,Kiya:1)suku1261:1)nyam1286:1,Sumbwa:1)suku1274:1;"
"sout3185","Southern Tanzania Highlands Bantu","","family","Africa",-9.58075375755334,35.0344400803917,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu","(((Benamanga:1,(Itambo:1,Itipula:1,Lwanzali:1,Ukalawa:1)east2889:1,(Ihanja:1,Ikuna:1,Kanamalenga:1,Ujindile:1,Utengule:1,Wangama:1)nort3399:1,(Liwengi:1,Makanjaula:1,Utalingoro:1)sout3376:1)bena1262:1,Hehe:1)bena1273:1,((Mahanji:1)nucl1379:1,Magoma:1)king1258:1,(Kisi:1,(Kimwela:1)pang1287:1)kisi1244:1,((Manda:1,Matumba:1)mand1423:1,(Mozambican_Ngoni:1,Tanzanian_Ngoni:1)ngon1269:1)mand1475:1,(Sangu_-Tanzania:1,Vwanji:1)wanj1243:1)sout3185:1;"
"grea1289","Great Lakes Bantu","","family","Africa",-0.412826437133155,32.0963359534347,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu","((((Gusii:1,((Bugumbe:1,Bukira:1,Nyabasi:1)kuri1259:1,(Hacha:1,Iregi:1,Kine:1,Kiroba:1,Rieri:1,Simbiti:1,Surwa:1,Sweta:1)suba1252:1)kuri1276:1,Suba:1,(Kabwa:1)unun9920:1)nort3227:1,(((Nuclear_Ikizu:1,Sizaki:1)ikiz1238:1,(Girango:1,Ndali_-Zanaki:1,Siora:1)zana1238:1)sout3373:1,((Mwibara:1,Rogoro:1)ngur1263:1,((Ikoma:1,Nata:1)ikom1245:1,Isenye:1)ikom1247:1)west2987:1)sout3201:1)nyan1318:1,(Jita:1,Kara_-Tanzania:1,(Ruri:1)kway1241:1)sugu1245:1)east2750:1,(Logooli:1,((Idakho:1,Isukha:1,Tiriki:1)idak1243:1,((Bukusu:1,(Lubutu:1,Lufumbo:1,Luhugu:1,Lusoba:1,Luwalasi:1,Manjiya:1)masa1299:1)nort3404:1,(((East_Nyala:1,Kabras:1,Tachoni:1)kaba1294:1,(Kisa:1,Marama:1,Tsotso:1)kisa1269:1,Nyore:1,Wanga:1)cent2288:1,((Khayo:1,Marachi:1)mara1423:1,((Hadyo:1,Menya_-Uganda:1,Sabi_-Uganda:1,Wesa:1)nyol1238:1,Saamia:1)saam1286:1,West_Nyala:1)west2858:1)saam1285:1)saam1284:1)luyi1234:1)grea1291:1,Gungu:1,(((Kooki:1,Ludiopa:1,Luvuma:1,Sese:1)gand1255:1,((Gwere:1,Syan:1)east2912:1,(Kenyi:1,(Gabula:1,Lamogi:1,Tenga:1)soga1242:1)soga1244:1)sout3420:1,(Singa:1)uncl1547:1)nort3220:1,(Kerewe:1,(Hema:1,((Chiga:1,(Hima:1,Hororo:1,Orutagwenda:1)nyan1307:1)nkor1241:1,((Orunyoro:1,Rutagwenda:1)nyor1246:1,(Tuku:1)toor1238:1)nyor1247:1)nkor1240:1,(Eastern_Ruli:1,Western_Ruli:1)ruul1235:1,Talinga-Bwisi:1)nort3228:1,((Bumbira:1,Edangabo:1,Ekiziba:1,Ganda-Kiaka:1,Hamba_-Haya:1,Hangiro:1,Mwani_-Haya:1,Nyakisisa:1,Yoza:1)haya1250:1,(Yakahanga:1)nyam1277:1)sout3202:1,(Kula_-Tanzania:1,Longo:1,Subi:1)zinz1238:1)ruta1242:1)west2841:1,(Kabwari:1,((((Fuliiru:1,Joba:1)fuli1242:1,Nyindu:1)fuli1241:1,(Havu:1,Hunde:1)hund1240:1,(Hwindja:1,Lindja:1,Longe-Longe:1,Ziba:1)shii1238:1,(Rhinyihinyi:1,Tembo:1)temb1270:1)fore1272:1,((Bufumbwa:1,Bwisha:1,Hutu:1,Igikiga:1,Mulenge:1,Rufumbira:1,Rutwa:1)kiny1244:1,Rundi-Kitwa:1,(Ha:1,(Hangaza:1,Shubi:1)hang1264:1,Rundi:1)rund1244:1,Vinza:1)rwan1241:1)kivu1239:1,((Rukonjo:1,Sanza:1)konz1239:1,(Ekisongoora:1,Kumbule:1,Mate:1,Nuclear_Nande:1,Shu:1,Swaga:1,Tangi:1,Yira:1)nand1264:1)konz1238:1)west2842:1)grea1289:1;"
"nort3209","Northeast Coastal Bantu","","family","Africa",-5.4057089190864,38.2020174631235,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu","((((Mwali_Comorian:1,Ngazidja_Comorian:1,((Maore:1,Shindzwani:1)maor1244:1,Ndzwani_Comorian:1)shin1269:1)como1260:1,((Chonyi-Dzihana-Kauma:1,Duruma:1,(Chwaka:1,Jibana:1,Kambe:1,Kauma:1,Nuclear_Giryama:1,Rabai:1,Ribe:1)giry1241:1)nort3232:1,(Digo:1,Segeju:1)sout3204:1)miji1238:1,(Gwano:1,Kinakomba:1,Malalulu:1,Ndera_-Pokomo:1,Ndura:1,Zubaki:1)poko1261:1)miji1240:1,(Ilwana:1,(Kisanga:1,Nkojo:1,Nsimbwa:1,Wibo:1)mwan1247:1,(Chimwiini:1,((Ituri_Kingwana:1,Katanga_Swahili:1,Kivu_Swahili:1,Lualaba_Kingwana:1)cong1236:1,Cutchi-Swahili:1,(Amu:1,Bajuni:1,Fundi:1,Matondoni:1,Mgao:1,Mrima:1,Mvita:1,Mwini:1,Pate:1,Pemba:1,Shamba:1,Siu:1,Unguja:1)swah1253:1)momb1256:1)swah1254:1)saba1282:1)coas1317:1,((Asu_-Tanzania:1,(Cha_kawaida:1,Cha_ndani:1)mbug1240:1)pare1277:1,Taveta:1)pare1274:1,(((Kami_-Tanzania:1,(Kutu:1,Zaramo:1)kutu1267:1,Kwere:1)cent2287:1,Doe:1,Luguru:1)east2756:1,(Mangehele:1,Nongwe-Mamboya-Berega:1)kagu1239:1,((Nyambwa:1,Nyaugogo:1)gogo1263:1,((Bondei:1,(Korogwe:1,Lushoto:1,Mlalo:1)sham1280:1)bond1249:1,(Ngulu:1,(Mushungulu:1,Zigula:1)zigu1244:1)zigu1243:1)seut1234:1,((Itumba:1,Kondoa_-Sagala:1,Kweny:1,Nkwifiya:1)saga1256:1,Vidunda:1)vidu1239:1)west2846:1)ruvu1235:1)nort3209:1;"
"nyak1264","Nyakyusa-Ndali","","family","Africa",-9.79983,33.69405,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Corridor Bantu","((Sukwa:1)ndal1241:1,(Kukwe:1,Mwamba:1,Ngonde:1,Nkonde:1,Nyakyusa:1,Selya:1)nyak1260:1)nyak1264:1;"
"mboz1235","Mbozi","","family","Africa",-8.61098977752486,32.7409893453532,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Corridor Bantu","((Malila:1,(Guruka:1,Mbwila:1,Poroto:1,Songwe:1)safw1238:1)mbey1234:1,(Bungu:1,((Kandaasi:1,Kwa_-Fipa:1,Kwaafi:1,Nkwaamba:1,Ntili:1,Peemba:1,Siiwa:1,Sukuuma:1)fipa1238:1,((Mambwe:1,Rungu:1)mamb1296:1,(Iwa:1,Tambo:1)nyam1275:1,Rungwa:1,(Sichela:1)wand1264:1)malu1251:1)fipa1240:1,Pimbwe:1)mwik1240:1,(Lambya:1,(((Nyiha_-Malawi:1,(Wandya:1)nyih1240:1)mboz1234:1,Nyika_-Malawi_and_Zambia:1)cent2285:1,Nyika_-Tanzania:1)nyik1249:1)nyik1250:1)mboz1235:1;"
"shir1261","Ngamiland Yeyi","","dialect","Africa",-18.9178,23.6088,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Yeyi","(Ngamiland_Yeyi:1);"
"capr1234","Caprivi Yeyi","","dialect","Africa",-18.9178,23.6088,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Yeyi","(Caprivi_Yeyi:1);"
"mbug1242","Mbugwe","mgz","language","Africa",-3.75763,35.8133,"TZ","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Mbugwe-Langi","(Mbugwe:1);"
"lang1320","Langi","lag","language","Africa",-4.71413,35.9517,"TZ","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Mbugwe-Langi","(Haubi:1,Kolo_-Langi:1,Kondoa:1,Mondo:1)lang1320:1;"
"rufi1236","Rufijic","","family","Africa",-9.70346541666667,36.6892570833333,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Rufiji-Ruvuma","(((Ndendeule:1,Ngindo:1,Nindi:1)nden1251:1,Ndwewe:1)lweg1234:1,(((Kuchi:1)matu1259:1,Ndengereko:1)matu1263:1,(Matengo:1,Mpoto:1)mate1261:1)mate1263:1)rufi1236:1;"
"ruvu1234","Ruvuma","","family","Africa",-10.9802241666667,38.3566416666667,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Rufiji-Ruvuma","((Machinga:1,(Maraba:1,Matambwe:1,Maviha:1,Vadonde:1,Vamakonde:1,Vamwalu:1,Vamwambe:1)mako1251:1,(Coastal_Makwe:1,Interior_Makwe:1)makw1236:1)mako1254:1,(Mwera_-Chimwera:1,(Chikonono:1,Makale:1,Mangoche:1,Massaninga:1,Tunduru_Yao:1)yaoo1241:1)yaoi1234:1)ruvu1234:1;"
"kwak1266","Kwakum","kwu","language","Africa",4.34393,13.6446,"CM","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90)","(Baki_-Cameroon:1,Beten:1,Nuclear_Kwakum:1,Til:1)kwak1266:1;"
"kako1242","Kako","kkj","language","Africa",3.79989,15.6282,"CF;CG;CM","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90)","(Bera_-Cameroon:1,Besembo:1,Mbonjoku:1,Ngbako:1)kako1242:1;"
"pomo1276","Pomo-Kweso","","language","Africa",1.83,16.17,"CG","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90)","(Kweso:1,Pomo:1)pomo1276:1;"
"pomo1271","Pol","pmm","language","Africa",4.243,13.446,"CG;CM","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90)","(Azom:1,Polri_Kinda:1)pomo1271:1;"
"maka1323","Makaa-Njem (A.80)","","family","Africa",2.22947634888144,14.823135579125,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90)","(Bomwali:1,((Esel:1)bekw1242:1,((Bidjuki:1,Jasoa:1,Mpyemo:1)mpie1238:1,(Bikaka:1,Kamsili:1,Nuclear_Ukhwejo:1,Piiga:1)ukhw1241:1)mpie1239:1,(Bageto:1,Kunabembe:1,Mbobyeng:1,Menzime:1,Mpomam:1)mpon1254:1,((Badwe'e:1,Nzime:1)koon1245:1,Njyem:1)njem1234:1)mpoi1234:1,((((Besep:1,Byep:1)byep1241:1,(Bebent:1,Mbwaanz:1,Sekunda:1)maka1304:1)nort3375:1,((Bikele:1,Bikeng:1,Kol_North:1,Kol_South:1)kolc1235:1,(Emvane_So:1,Melan_So:1)soca1235:1)sout3352:1)maka1324:1,((Gyele:1,(Mabi:1,Mvumbo:1,Nuclear_Kwasio:1)kwas1243:1)kwas1245:1,Shiwa:1)mvum1239:1)west2967:1,Yambe:1)maka1323:1;"
"mwes1234","Mwesa","","language","Africa",0.086134,13.30037,"GA","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20B","(Mwesa:1);"
"nucl1803","Nuclear Ngomic","","family","Africa",-1.09412033333333,12.7225306666667,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20B","(((Bubi_-Kele:1,Western_Kele:1)kele1257:1,Ngom:1,Tombidi:1)akel1234:1,Mbangwe:1,(Ndambomo:1,Sake:1)sake1249:1)nucl1803:1;"
"basa1283","Basaa (A.40)","","family","Africa",4.1708125,9.889165,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Basaa-Yaunde (A40-70)","((Bankon:1,Barombi:1)abob1234:1,((Adie:1,Bisoo:1,Mbang:1,Yabyang:1,Yakalak:1,Yapoma:1,Yassuku:1)bako1249:1,((Bakem:1,Basso:1,Bibeng:1,Bon:1,Diboum:1,Log:1,Mpo:1,Ndokama:1,Ndokbele:1,Ndokpenda:1,Nyamtam:1)basa1284:1,Hijuk:1)basa1290:1)basa1289:1)basa1283:1;"
"yaun1239","Yaunde-Fang (A.70)","","family","Africa",3.51890166666667,11.9077088888889,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Basaa-Yaunde (A40-70)","((Bene:1,Yelinda:1,Yembana:1,Yengono:1,Zaman:1)bulu1251:1,(Iton_Ekwe:1,Iton_Ngke:1,Mengisa:1)eton1253:1,((Eke_-Cameroon:1,Manyok:1)bebe1248:1,Bebil:1,(Badjia:1,Bafeuk:1,Bamvele:1,Bane:1,Beti:1,Enoah:1,Evouzok:1,Fong:1,Mbida-Bani:1,Mvete:1,Mvog-Niengue:1,Omvang:1,Yabeka:1,Yabekanga:1,Yabekolo:1)ewon1239:1)ewon1241:1,(Fang:1,Make:1,Mvae:1,Ntum:1,Ogowe:1)fang1246:1)yaun1239:1;"
"tibe1274","Tibea","ngy","language","Africa",5.30535,11.3103,"CM","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bafia (A.50)","(Tibea:1);"
"nucl1740","Nuclear Bafia (A.50)","","family","Africa",4.848875,11.04745,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bafia (A.50)","(Dimbong:1,((Bape:1,Kpa:1)bafi1243:1,(Cama:1,Letia:1,Nuclear_Lefa:1,Tingong:1)lefa1242:1)lefa1243:1)nucl1740:1;"
"dual1244","Dualaic","","family","Africa",4.1337887783197,9.53230062396048,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Sawabantu","(((Bodiman:1,Mungo:1,Oli:1,Pongo:1)dual1243:1,Malimba:1)dual1245:1,(Bakole:1,Isu_-Fako_Division:1)kole1239:1,Oli-Bidiman:1)dual1244:1;"
"beng1289","Bengaic","","family","Africa",1.45450066666667,9.772638,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Sawabantu","(Batanga:1,Benga:1,(Molengue:1)uncl1530:1,((Asonga_-Ngumbi:1,Bomudi:1,Moganda:1)ngum1255:1,(Asonga:1,Bodele:1,Bomui:1,Bweko:1,Iyasa:1,Mapanga:1,Marry:1,Mogana:1,Mooma:1,One_-Yasa:1,Vendo:1)yasa1242:1)yasa1241:1)beng1289:1;"
"sigu1235","Siguic","","family","Africa",-1.68836375,12.96906625,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20A","((Ndasa:1,Wumbvu:1)ndas1240:1,Sighu:1)sigu1235:1;"
"kota1283","Kotaic","","family","Africa",0.40889,13.8093,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20A","((Kota_-Gabon:1,Mahongwe:1)kota1281:1,Osamayi:1)kota1283:1;"
"bonk1243","Bonkeng","bvg","language","Africa",4.66054,9.76306,"CM","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Lundu-Balong (A.10)","(Bonkeng:1);"
"leko1248","Greater Manenguba","","family","Africa",5.05892833333333,9.64422541666667,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Lundu-Balong (A.10)","(((((Bafaw:1,Balong:1)bafa1247:1,(Bima_-oroko:1,Ekombe:1,Lokoko:1,Lokundu:1,Lolue:1,Londo:1,Longolo:1,Lotanga:1,Mbonge:1)orok1266:1)bafa1252:1,(Mokpwe:1,Wumboko-Bubia:1)kpwe1234:1)bafa1251:1,((Mienge:1,Nswase:1)bass1260:1,((Elung:1,Mwambong:1,Mwamenam:1,Ninong:1,Northern_Bakossi:1,Southern_Bakossi:1,Western_Bakossi:1)akoo1248:1,(Babong:1,Bafun:1,Balondo:1,Baneka:1,Manehas:1,Nuclear_Bakaka:1)baka1273:1)cent2284:1,(Bareko:1,Kekem:1,Melong:1,Santchou:1)mboc1235:1)mane1268:1)ngoe1239:1,Nkongho:1)leko1248:1;"
"tsog1242","Okani (B.30)","","family","Africa",-1.05700666666667,11.4001308333333,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30","(((Pinji:1,Simba:1)himb1234:1,Kande:1)nort3213:1,(Bubi:1,Tsogo:1,Viya:1)sout3191:1)tsog1242:1;"
"myen1241","Myene","mye","language","Africa",-1.48741,9.50247,"GA","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30","(Ajumba:1,Enenga:1,Galwa:1,Mpongwe:1,Nkomi:1,Orungu:1)myen1241:1;"
"biya1235","Biya","","dialect","Africa",6.5805,10.2267,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Mungbam, Mungba","(Biya:1);"
"abar1239","Abar","","dialect","Africa",6.5805,10.2267,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Mungbam, Mungba","(Abar:1);"
"munk1244","Munken","","dialect","Africa",6.5805,10.2267,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Mungbam, Mungba","(Munken:1);"
"ngun1279","Ngun","","dialect","Africa",6.5805,10.2267,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Mungbam, Mungba","(Ngun:1);"
"mufu1234","Mufu","","dialect","Africa",6.59969,10.2704,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Ji, Mundabli-Mufu","(Mufu:1);"
"mund1340","Mundabli","","dialect","Africa",6.59969,10.2704,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Ji, Mundabli-Mufu","(Mundabli:1);"
"atal1239","Atala","","dialect","Africa",4.73373,6.80991,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Delta Edoid, Degema-Engenni, Degema","(Atala:1);"
"usok1238","Usokun","","dialect","Africa",4.73373,6.80991,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Delta Edoid, Degema-Engenni, Degema","(Usokun:1);"
"edir1242","Ediro","","dialect","Africa",5.11931,6.37339,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Delta Edoid, Degema-Engenni, Egene","(Ediro:1);"
"zara1246","Zarama","","dialect","Africa",5.11931,6.37339,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Delta Edoid, Degema-Engenni, Egene","(Zarama:1);"
"ogua1239","Ogua","","dialect","Africa",5.11931,6.37339,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Delta Edoid, Degema-Engenni, Egene","(Ogua:1);"
"ined1238","Inedua","","dialect","Africa",5.11931,6.37339,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Delta Edoid, Degema-Engenni, Egene","(Inedua:1);"
"yekh1238","Yekhee","ets","language","Africa",7.10204,6.44919,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee","(Auchi:1,Avianwu:1,Aviele:1,Ekperi:1,Ivhiadaobi:1,South_Ibie:1,Uwepa-Uwano:1,Uzairue:1)yekh1238:1;"
"unem1238","Uneme","une","language","Africa",6.97237,6.13427,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee","(Uneme:1);"
"igue1238","Igueben","","dialect","Africa",6.25685,6.33917,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Esan","(Igueben:1);"
"ekpo1238","Ekpon","","dialect","Africa",6.25685,6.33917,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Esan","(Ekpon:1);"
"emai1241","Emai-Iuleha-Ora","ema","language","Africa",7.09089,5.84494,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Emaic","(Emai:1,Iuleha:1,Ivhimion:1,Ora:1)emai1241:1;"
"ikhi1234","Ikhin-Arokho","ikh","language","Africa",7.146202,5.936957,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Emaic","(Ikhin-Arokho:1);"
"ukue1238","Ukue","uku","language","Africa",7.41643,5.85139,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Osse, Ukue-Ehueun","(Ukue:1);"
"ehue1238","Ehueun","ehu","language","Africa",7.450998,5.858846,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Osse, Ukue-Ehueun","(Ehueun:1);"
"enwa1246","Enwan (Edo State)","env","language","Africa",7.15316,6.07393,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic","(Enwan_-Edo_State:1);"
"ikpe1243","Ikpeshi","ikp","language","Africa",7.04475,6.17647,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic","(Ikpeshi:1);"
"ivbi1241","Ivbie North-Okpela-Arhe","atg","language","Africa",7.15307,6.21209,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic","(Arhe:1,Ivbie_North:1,Okpela:1)ivbi1241:1;"
"igwe1238","Igwe","igw","language","Africa",7.10878,6.08157,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Sasaru-Igwe","(Igwe:1);"
"sasa1247","Sasaru","sxs","language","Africa",7.06193,6.07531,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Sasaru-Igwe","(Sasaru:1);"
"okpe1249","Okpe (Northwestern Edo)","okx","language","Africa",7.29515,6.24719,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpe-Akuku-Idesa","(Okpe_-Northwestern_Edo:1);"
"akuk1235","Akuku","ayk","language","Africa",7.40354,6.34264,"NG","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpe-Akuku-Idesa","(Akuku:1);"
"west2472","Western Okpamheri","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri","(Aiyegunle:1,Bekuma:1,Ebunn-Oke:1,Ebunn-Ugbo:1,Eko:1,Ekpe:1,Igbo-Ola-Oke:1,Igbo-Ola-Sale:1,Ikaran-Ele:1,Ikaran-Oke:1,Ikpesa:1,Imoga:1,Lankpese:1,Ogbe-Oke:1,Ogbe-Sale:1,Ogugu_-Western_Okpamheri:1,Onumo:1)west2472:1;"
"okul1238","Okulosho","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri","(Dagbala:1,Makeke:1,Oja:1,Ojirami:1,Oma:1)okul1238:1;"
"emha1238","Emhalhe","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri","(Emhalhe:1);"
"kuge1239","Kugere","","dialect","Africa",12.6881,-16.3947,"","Atlantic-Congo, North-Central Atlantic, Central Atlantic, Bak, Joola-Manjaku, Jola, Bayot, Kugere-Kuxinge","(Kugere:1);"
